wavelength,gain_port_1,gain_port_2,gain_port_3,gain_port_4,gain_port_5,gain_port_6,gain_port_7,gain_port_8
1558.4047901853412,-18.799069386585735,-19.621344133582713,-13.18956572221941,-2.941861964687858,-10.031375916466095,-17.160975591891066,-18.5472120639538,-14.645639571187273
1558.3692914462142,-18.21429978321826,-19.172059656339663,-13.263784007553316,-3.1162453853250884,-9.475897229922557,-16.757233160652852,-18.224577449412294,-14.460394871150328
1558.3337943242943,-17.693094128638666,-18.786415697400795,-13.349006321154206,-3.3066797219367206,-8.942324791764543,-16.375532151328315,-17.929933217282525,-14.302827101292275
1558.298298819471,-17.229314779329997,-18.45830219780337,-13.446045876752105,-3.5136200207391663,-8.431366378773607,-16.016494773508974,-17.664511138347066,-14.17417714826925
1558.262804931634,-16.81811534746409,-18.182899980179947,-13.555757071263905,-3.73756840859095,-7.943248952728993,-15.680251759404971,-17.4291041521918,-14.075248228899135
1558.2273126606729,-16.455653662355957,-17.956393706689315,-13.679041919602742,-3.9790830439777163,-7.477868367339008,-15.36659125841561,-17.224222445402912,-14.00656187448396
1558.1918220064772,-16.13889071705389,-17.775770820331726,-13.81686014568543,-4.238790316340245,-7.034892161979906,-15.07506079255327,-17.050203703706607,-13.968468098500573
1558.1563329689359,-15.865449372624616,-17.638680242100932,-13.970243010953357,-4.517400388566105,-6.613830783483042,-14.805037621336494,-16.907293089938133,-13.96122529884628
1558.1208455479393,-15.633515666163246,-17.543333669948787,-14.140310727955796,-4.815725952525999,-6.2140885759534275,-14.555778865788715,-16.795704554696115,-13.98506150088928
1558.0853597433766,-15.441771148090453,-17.488437904973456,-14.328293153085825,-5.134703920484553,-5.83500236652779,-14.32645923175722,-16.71567164899976,-14.040225110054333
1558.049875555137,-15.289348290716685,-17.473150246677214,-14.535553438677919,-5.475419765447808,-5.475872597133122,-14.116201297868816,-16.667493229690397,-14.12703056412876
1558.0143929831108,-15.17580353869419,-17.497051527747033,-14.763614497689987,-5.839134398812856,-5.135989726125757,-13.924101110702656,-16.65157735539336,-14.245902182606764
1557.9789120271873,-15.101104524452714,-17.56013331124404,-15.014188525042504,-6.22731386510313,-4.8146570186840085,-13.74925022839075,-16.668485245154884,-14.397418084716278
1557.9434326872556,-15.065629652294827,-17.662797453649443,-15.289210445170964,-6.641662758422566,-4.511209805864505,-13.590754318932397,-16.718976377688666,-14.58235525361304
1557.907954963206,-15.070179850595476,-17.805867832922544,-15.590877026207997,-7.084163134496948,-4.225030747919064,-13.447747879360614,-16.804055601662835,-14.801736616769208
1557.872478854928,-15.116003934888573,-17.990615684068793,-15.921694538916073,-7.557121827594557,-3.955560500153819,-13.319404508846892,-16.925023460261443,-15.056881345422006
1557.8370043623108,-15.20484084239246,-18.21880180240941,-16.2845392984403,-8.063230538795775,-3.7023033499680222,-13.20494234323051,-17.083531769168513,-15.349460411871256
1557.8015314852444,-15.338984159657622,-18.49274103581944,-16.68273733175451,-8.605644963945627,-3.464827766029848,-13.103624634538749,-17.28164781726623,-15.681560773594454
1557.766060223618,-15.52137714303366,-18.815397265219083,-17.120172005533583,-9.188091818435929,-3.242762269105615,-13.014755930567175,-17.521932431461238,-16.05576342530648
1557.7305905773221,-15.755750295625111,-19.19052093646397,-17.601432176072116,-9.815016339850587,-3.0357875003928547,-12.93767477780672,-17.807539710919595,-16.475243123962503
1557.6951225462456,-16.046819341447808,-19.622846983795263,-18.13201909757471,-10.49178852134962,-2.8436257423334768,-12.871744250471835,-18.142349820269903,-16.943901176019946
1557.659656130278,-16.400570616313793,-20.118380163770123,-18.718639426263195,-11.224995427159941,-2.6660293745882018,-12.816341834374693,-18.531151477254827,-17.466547922209678
1557.62419132931,-16.824676231274363,-20.684810154791904,-19.369626933854754,-12.022862215186452,-2.50276978628666,-12.770850228556746,-18.979898884091924,-18.049159668872658
1557.5887281432304,-17.32910815149139,-21.3321255643746,-20.09556228356036,-12.895871229195652,-2.353628107292233,-12.734650461978653,-19.4960810968221,-18.699248059948314
1557.5532665719293,-17.927069217568693,-22.07354487031833,-20.910209067490463,-13.857697366865247,-2.218388790082332,-12.707118380725134,-20.08926454032668,-19.426402597142733
1557.5178066152962,-18.63645276734729,-22.92697595287401,-21.831977903575392,-14.926671527498542,-2.096836620922324,-12.687625093908961,-20.77191018776613,-20.243107826855645
1557.4823482732209,-19.482232412023777,-23.91740577076643,-22.88632025916167,-16.12817381087414,-1.9887572337688613,-12.675541443192738,-21.560643893467063,-21.166013682795434
1557.4468915455932,-20.500596652153785,-25.081034865488085,-24.10986677692867,-17.498771245946177,-1.8939407184561032,-12.670246057442803,-22.478311749065647,-22.217990853953204
1557.4114364323025,-21.74662439583632,-26.47298641680655,-25.558163260022898,-19.093910461983747,-1.8121794168058247,-12.671189128198865,-23.557463888931238,-23.43159421380601
1557.3759829332391,-23.309931182892946,-28.18289009482338,-27.321211675261956,-21.003539604217888,-1.7432894561444454,-12.677807170118749,-24.84673574893856,-24.855483044447332
1557.3405310482924,-25.350736479472083,-30.37093546240012,-29.55952197937939,-23.388173372155453,-1.687123057349148,-12.689513763020416,-26.423422901710527,-26.567002292675888
1557.3050807773527,-28.200126230975595,-33.368214170563526,-32.60451207699701,-26.579191690463265,-1.643554940848158,-12.705836922631285,-28.42129078552725,-28.699944242112643
1557.2696321203089,-32.7378076574944,-38.0544370960499,-37.336200848698034,-31.456580697945313,-1.6124954016425894,-12.726370162725667,-31.103311999400663,-31.517308948378222
1557.2341850770513,-42.96112089599686,-48.42694577135154,-47.75222238914648,-42.017946572348,-1.5938924349306887,-12.75077998230774,-35.10796996069078,-35.65760791878698
1557.1987396474697,-38.37486178467977,-43.9905349338044,-43.357651227148,-37.768340365974645,-1.5877314293944491,-12.778810544681434,-42.81564998137553,-43.501255212472344
1557.1632958314538,-30.489718703662668,-36.25588910578032,-35.663441427164344,-30.2186967504609,-1.5940326141653782,-12.810285557672723,-47.03892012507747,-47.86084832307643
1557.1278536288937,-26.253864593976314,-32.17117432567634,-31.61802067534802,-26.31742777246355,-1.6128467389994237,-12.845107668186184,-36.567871576224086,-37.526508575434455
1557.0924130396788,-23.330178262253106,-29.399259134753883,-28.884513436375798,-23.727645705181782,-1.644249680075326,-12.883255917849766,-31.802774200546907,-32.89853671550957
1557.0569740636993,-21.085535072912542,-27.307004919099057,-26.830033261114362,-21.816455074290243,-1.6883367749818374,-12.924781947890292,-28.72281464519212,-29.956151041934163
1557.0215367008448,-19.258277860617174,-25.632736436946047,-25.193155057133993,-20.32242466891935,-1.7452176919108788,-12.969805680972893,-26.451178065472757,-27.822569166284794
1556.9861009510053,-17.714979704122584,-24.243004169787106,-23.840678944613884,-19.112351158763833,-1.8150125354063502,-13.018511148658089,-24.657716786415662,-26.167676710349586
1556.9506668140707,-16.3783487707122,-23.06048870382454,-22.69553589139587,-18.109164509726444,-1.8978497023878846,-13.071142990496805,-23.182498135823447,-24.831575177239497
1556.9152342899306,-15.199572900379337,-22.036344808229224,-21.709132784502234,-17.264272854057623,-1.993865755971428,-13.128003949690841,-21.935925260202414,-23.72470280784603
1556.8798033784753,-14.145833979837462,-21.13771525771986,-20.848866980143384,-16.54507685574226,-2.1032073155619937,-13.18945346221911,-20.86278029368045,-22.79187779293361
1556.8443740795947,-13.193993439316053,-20.341415729999795,-20.09181166033759,-15.928654898035992,-2.226034706185451,-13.255907214983594,-19.92665573696292,-21.996729698105163
1556.8089463931783,-12.327118442775129,-19.630460346493706,-19.421241564334238,-15.398288660177437,-2.3625269009757126,-13.32783736474851,-19.102312444468506,-21.314057499985154
1556.7735203191164,-11.532442092658293,-18.99202117576284,-18.824592414560286,-14.941422401920768,-2.51288715342063,-13.405772987546387,-18.371569185115156,-20.725719199327287
1556.7380958572985,-10.80010126388788,-18.416165313050236,-18.292197649371914,-14.548399567147253,-2.6773486648713876,-13.490300282062018,-17.72093151093221,-20.218260745481402
1556.702673007615,-10.122320928811448,-17.89503839718559,-17.816471318701353,-14.21164556169871,-2.8561796706017946,-13.582062083620594,-17.14014578839703,-19.781470127380686
1556.6672517699558,-9.492867127563207,-17.422316719777815,-17.39135928529895,-13.925118847254705,-3.049687445380178,-13.681756350127472,-16.62127626773034,-19.407454506612233
1556.6318321442109,-8.906668083503055,-16.992827428075977,-17.011958210164117,-13.6839298290314,-3.258220908365934,-13.79013344082001,-16.15809284985829,-19.090028052604914
1556.5964141302697,-8.35954426328107,-16.602277624305394,-16.674243087711258,-13.484068302088833,-3.4821717210979104,-13.907992198930717,-15.745651187724283,-18.824292116985916
1556.5609977280228,-7.848011304348472,-16.247056289500243,-16.37486720265168,-13.322203327553805,-3.7219739912091043,-14.036175042282187,-15.379996167438371,-18.606338793005698
1556.52558293736,-7.369133196614639,-15.92408642604778,-16.111011823366848,-13.195532852872368,-3.978102886909496,-14.175562431920461,-15.05794712724871,-18.433036218444855
1556.490169758171,-6.9204111915946775,-15.630712902666325,-15.880271007791738,-13.101668451568996,-4.251072603884082,-14.327067200380679,-14.776938907476286,-18.30186971565534
1556.4547581903464,-6.499698878867725,-15.364616455251074,-15.680561834401079,-13.038545494527833,-4.54143418253338,-14.491629254819427,-14.534902186848981,-18.210822224656543
1556.419348233776,-6.105136958984132,-15.12374739031335,-15.510053426403465,-13.004352120468363,-4.849773632097879,-14.670211109297302,-14.330172250042864,-18.158283174743893
1556.3839398883497,-5.735027968447638,-14.906303618216981,-15.36711436029323,-12.997450872805342,-5.176693427379741,-14.8638576041306,-14.161396919248606,-18.142947169162518
1556.3485331539575,-5.388022120221068,-14.710615032954212,-15.250263033012015,-13.016406965397069,-5.522868391765447,-15.073502315945806,-14.027546741892891,-18.163852213702786
1556.3131280304897,-5.062869650018599,-14.535176571087176,-15.1581229592723,-13.059866273319166,-5.888984280949899,-15.300155815602148,-13.92781039646428,-18.220247971704634
1556.277724517836,-4.758463709188672,-14.378610514376533,-15.089393298627215,-13.12654933567567,-6.275757492557227,-15.544846274277957,-13.861577882412641,-18.311587267352042
1556.242322615887,-4.473828061889428,-14.239647835287135,-15.042818116749967,-13.21522211707162,-6.683934141765274,-15.808613153074,-13.828412497332982,-18.43749875984959
1556.2069223245323,-4.208104097954805,-14.117114831938862,-15.017156700343469,-13.324666297998057,-7.1142842714119805,-16.092501236140155,-13.828023074121905,-18.597759345073392
1556.171523643662,-3.960540120810255,-14.009922315438724,-15.011153211788821,-13.453648908702483,-7.567589392671187,-16.397548247470443,-13.860233657438405,-18.792264009902354
1556.1361265731668,-3.730481739344334,-13.917056239107715,-15.023504286714576,-13.600889909459195,-8.044619257902557,-16.724761909321174,-13.92494567800917,-19.02098819896283
1556.100731112936,-3.5173624600339712,-13.837568930029365,-15.05282361130777,-13.765026753917812,-8.54609222461972,-17.075080760722635,-14.022086329422475,-19.28393639993112
1556.0653372628603,-3.320693880942641,-13.770570389835628,-15.097603104471473,-13.944575560429179,-9.0726114177883,-17.449310906794334,-14.15153483999263,-19.58106864148425
1556.0299450228295,-3.140055218611554,-13.715219459648731,-15.156171101494817,-14.137889287860684,-9.624565874448153,-17.848027850397944,-14.313015413251158,-19.912193679275475
1555.994554392734,-2.9750822287595464,-13.670714968882592,-15.226648912637055,-14.343114289208216,-10.201981688533213,-18.271428395744664,-14.505941523768014,-20.276813558613323
1555.9591653724638,-2.825455881078416,-13.636287277530615,-15.306908318821366,-14.558147805028018,-10.80430273794718,-18.71911218185349,-14.729190880628853,-20.673898868350506
1555.923777961909,-2.6908913839671516,-13.611190842787169,-15.394533945699482,-14.78060033790522,-11.43007426895136,-19.189766100491013,-14.980784112102759,-21.101567742087713
1555.88839216096,-2.5711282972384146,-13.594698563108945,-15.486795949533604,-15.007768341288541,-12.076497209813489,-19.680719453737936,-15.257434861392781,-21.556636299336734
1555.8530079695067,-2.465922498341287,-13.586098655061082,-15.580639883600993,-15.236624091342337,-12.738821450302634,-20.187338074015035,-15.553939380070663,-22.034008616466227
1555.8176253874396,-2.3750406737033685,-13.584694693787892,-15.67270168502841,-15.46383068167341,-13.409563321051479,-20.702242629750035,-15.862390731023828,-22.52589134283864
1555.7822444146489,-2.2982578007824035,-13.589809207267827,-15.759355957988141,-15.685790316810515,-14.077586581594279,-21.214390416993247,-16.171256811088988,-23.020872176402513
1555.7468650510243,-2.2353577947091976,-13.600790885551625,-15.836804517777578,-15.89873286894493,-14.727207511578461,-21.70818122514914,-16.464482710212522,-23.503022720231506
1555.7114872964567,-2.1861371557651545,-13.617025090910897,-15.901208878377025,-16.098848380501646,-15.33769696859193,-22.162960135650593,-16.72099021151332,-23.951398529650838
1555.6761111508358,-2.150411117619193,-13.637946983473675,-15.948864648848339,-16.282461477898117,-15.883818121921445,-22.553555959785093,-16.91521309894503,-24.340575022731187
1555.640736614052,-2.128021508878036,-13.663056260149123,-15.976407926841325,-16.446237784790977,-16.33816211514678,-22.852617566655855,-17.019430497572642,-24.642981486071033
1555.6053636859956,-2.1188453425177807,-13.691932286298004,-15.98103500194338,-16.587403647515828,-16.675639379514923,-23.035105822339887,-17.0082559535059,-24.8333908908632
1555.569992366557,-2.1228030671530433,-13.72424831056447,-15.960709291170936,-16.70395309510447,-16.879284027587136,-23.0840985695557,-16.864439679200167,-24.89472295415103
1555.5346226556262,-2.1398654629314198,-13.75978350790138,-15.914326201050745,-16.794812728330548,-16.945072399186486,-22.995609720390178,-16.583685042044614,-24.82286153376013
1555.499254553094,-2.17005833869522,-13.798431790786784,-15.841809715088399,-16.85993833665327,-16.88320643570601,-22.779873139076408,-16.17592998604408,-24.627937059007845
1555.46388805885,-2.213464466344457,-13.840206644086141,-15.744124274697883,-16.900326811197587,-16.71510507929962,-22.458334512658965,-15.662336603188795,-24.331317228057877
1555.428523172785,-2.2702225409627435,-13.885241641045551,-15.623199847811975,-16.91794124805318,-16.46782554809277,-22.058073062232513,-15.069710730670023,-23.960027864716885
1555.3931598947888,-2.3405188064256204,-13.933823148990038,-15.481819125386448,-16.91558086815847,-16.16861073633989,-21.606356281712547,-14.425057075294,-23.541293513177052
1555.3577982247523,-2.4245704964817154,-13.98630289018663,-15.323346861935063,-16.896638022245497,-15.841277419450323,-21.127020743721797,-13.751945841866442,-23.09893166675517
1555.3224381625657,-2.522650572084233,-14.043080273125684,-15.151493616545332,-16.864882213547148,-15.504677289333088,-20.638919513468274,-13.068972095313033,-22.651831795902993
1555.287079708119,-2.635065770973597,-14.104702698032092,-14.970210568197206,-16.824300817880808,-15.17272061499778,-20.155968876495038,-12.389805792108158,-22.21395752418697
1555.2517228613028,-2.762148787704344,-14.171794804061346,-14.783448214315806,-16.778881453470177,-14.855098230551263,-19.687862645607936,-11.72389808204185,-21.795077173631405
1555.2163676220075,-2.90425240857731,-14.245046740111377,-14.595011085376404,-16.732466747234756,-14.558219558463744,-19.241010455723174,-11.077419072721655,-21.40170414542834
1555.1810139901233,-3.0617463408002763,-14.325204515170745,-14.408456865233548,-16.68865351026892,-14.286086617757167,-18.81941201999218,-10.45413194958018,-21.03797402905315
1555.145661965541,-3.2350174788584463,-14.413063414765563,-14.227037823805684,-16.650734229345023,-14.04100531306099,-18.425368644843708,-9.856104788613933,-20.7063598426555
1555.1103115481505,-3.4244739785841602,-14.509465091189526,-14.05367857170769,-16.621674884266827,-13.824124140290337,-18.060022141339925,-9.284250241915107,-20.408215664342933
1555.0749627378425,-3.630553108277064,-14.615298515242358,-13.890982391707938,-16.604121346247915,-13.635825358725477,-17.723746184157957,-8.738718195152181,-20.144173850513255
1555.039615534507,-3.8537324780948556,-14.731504580872596,-13.741258212384928,-16.60042642297245,-13.476001465289976,-17.416422955447715,-8.219174290132822,-19.91442885312367
1555.004269938035,-4.094543971877675,-14.859083842616787,-13.60656105708797,-16.612690383763304,-13.34424656416784,-17.137634668052296,-7.724993974448509,-19.718937444360613
1554.9689259483166,-4.3535895645905605,-14.999106687358204,-13.488740045529928,-16.64280904258473,-13.239985888331285,-16.88679322593542,-7.2553954195680515,-19.557558871824224
1554.9335835652423,-4.63155822978378,-15.152725225669371,-13.389489430191526,-16.692524881412613,-13.16256059143208,-16.663225141442084,-6.809528532092047,-19.43015239595885
1554.8982427887024,-4.929243330370657,-15.321186341725898,-13.310399539938455,-16.763478086862506,-13.111280035008697,-16.466223935430897,-6.386532416768167,-19.33664485414223
1554.8629036185876,-5.247560228148568,-15.505845651703297,-13.253005798210234,-16.857255667899867,-13.085450245511595,-16.295078695779836,-5.985570133941305,-19.2770774566493
1554.8275660547883,-5.587564313779733,-15.70818256073742,-13.218835154844982,-16.975437994221036,-13.084384774735554,-16.149085028794744,-5.605847194902691,-19.251638721676404
1554.7922300971952,-5.950470212758766,-15.929817141614633,-13.209450316729306,-17.119643141134226,-13.107402562581996,-16.027543003277223,-5.246618652746669,-19.2606890058364
1554.756895745698,-6.337673527123386,-16.17253014747596,-13.226493091334362,-17.291570355606137,-13.153816299337013,-15.929745585239738,-4.9071885997611675,-19.30478122148846
1554.7215630001883,-6.750777102042235,-16.438288090010982,-13.271728986429117,-17.493044787537706,-13.2229139993029,-15.854960275792322,-4.586905155590964,-19.38468185322303
1554.6862318605558,-7.191624456093294,-16.729275958655528,-13.347095971751665,-17.726066392832355,-13.313935874533636,-15.802406041630396,-4.285153464720194,-19.501396161769875
1554.6509023266915,-7.662343715209081,-17.04794085546523,-13.454761063271327,-17.99286666978845,-13.426048039869139,-15.77122706989979,-4.001348711578815,-19.656201431264925
1554.6155743984855,-8.165406225944336,-17.397050657004257,-13.597189242482166,-18.29597774225101,-13.558314044388805,-15.760464343105934,-3.7349306487301486,-19.85069228154248
1554.5802480758286,-8.703705151868405,-17.779772945753315,-13.777230344302335,-18.6383194242006,-13.70966471419865,-15.76902551946689,-3.4853606002312576,-20.086842512956416
1554.5449233586116,-9.280661046436004,-18.19978114777808,-13.998231216696826,-19.02331157012838,-13.878866353264307,-15.795653165875468,-3.2521213613844635,-20.36708884863048
1554.5096002467242,-9.900364086323515,-18.661397509464763,-14.264183118953433,-19.455021679483863,-14.064487064670208,-15.838891106255609,-3.034719902047403,-20.694443580112694
1554.474278740058,-10.567767065038218,-19.169786967936062,-14.579918711817426,-19.93836210995147,-14.26486093156219,-15.897048624914767,-2.8326923368418786,-21.07264597867563
1554.4389588385031,-11.288950616154567,-19.731223345377654,-14.951380332368165,-20.479358594134645,-14.478050157092179,-15.968162624558119,-2.645610293463063,-21.506367180836904
1554.40364054195,-12.07148092450559,-20.353455604127014,-15.385984987149543,-21.085510225586436,-14.701792947927032,-16.049945428892872,-2.473078893952784,-22.00148127861312
1554.3683238502895,-12.924878586757131,-21.046204407579125,-15.893116038018478,-21.76626062966648,-14.93343041220532,-16.13970949690215,-2.3147084168632404,-22.56542047709301
1554.333008763412,-13.861660914388095,-21.822073427938893,-16.485075110044143,-22.534045316906656,-15.170096122184455,-16.234561011974215,-2.1702761945591984,-23.20792557514666
1554.2976952812085,-14.898287023846047,-22.697649382194207,-17.178127839093378,-23.405231102247242,-15.408418316401473,-16.3311011440455,-2.0395509305263344,-23.941685659820777
1554.2623834035692,-16.057198450657143,-23.695487819272714,-17.994510755327692,-24.402160950971194,-15.64462873000963,-16.425534107013714,-1.922353778404751,-24.783720542852695
1554.227073130385,-17.370113875214795,-24.84740885428272,-18.965726639411933,-25.556449737982586,-15.874600832084113,-16.513705391769367,-1.8185545091110829,-25.75750150681738
1554.1917644615464,-18.883973719019814,-26.200442732111085,-20.13848965398897,-26.914929820784707,-16.093935067767852,-16.591187001153187,-1.7280651375545208,-26.896576355359137
1554.156457396944,-20.672589342073717,-27.828479945588036,-21.586375013897438,-28.551301194137974,-16.2981011260644,-16.653419707774695,-1.6508316086800887,-28.2511952506054
1554.121151936469,-22.86213867517351,-29.857767738445368,-23.435315045788343,-30.591628082161108,-16.48264070539879,-16.695915806891332,-1.5868243843407486,-29.901512721825014
1554.0858480800114,-25.696479698637326,-32.53222440266577,-25.928913051516357,-33.279653388078685,-16.643423165612624,-16.714514753114624,-1.5360289083120775,-31.98714613328777
1554.0505458274622,-29.75132078266304,-36.427610384755894,-29.642613981171046,-37.19097001417263,-16.776932181448025,-16.705669796033725,-1.4984369407540648,-34.78548746694517
1554.0152451787121,-37.0477237000436,-43.56503201198636,-36.59720770687934,-44.34652485076814,-16.88054761834657,-16.666729835615243,-1.4740396454839835,-38.98338608886961
1553.979946133652,-44.782275876487034,-51.141114404952,-43.98900143491978,-51.942791980557345,-16.95277854196227,-16.596172408841344,-1.4628230994837246,-47.26182771994914
1553.9446486921722,-33.11479673728617,-39.315708436805046,-31.97752608074472,-40.13947993315115,-16.993405367486826,-16.493745813622652,-1.4647666045773793,-49.47156357537988
1553.9093528541637,-28.29232541165696,-34.33587900258112,-26.809523829945007,-35.183520224591234,-17.003503330636224,-16.36049255189023,-1.479843856942307,-39.831255275992085
1553.874058619517,-25.326410977572102,-31.213195783718053,-23.496238026964672,-32.08635833743905,-16.98534249192198,-16.198649303410814,-1.5080267157403444,-35.300415521896944
1553.8387659881232,-23.22150228245882,-28.952123545668478,-21.0418023849936,-29.85234415078547,-16.942184067421387,-16.01144322352059,-1.5492910494038703,-32.35618258483498
1553.8034749598728,-21.61712421436008,-27.19219884576482,-19.085416349883207,-28.120908671731904,-16.878010978433565,-15.802822457091796,-1.603623958937421,-30.18878381585037
1553.7681855346568,-20.342175362095926,-25.76232809248186,-17.455641515914383,-26.720861988105415,-16.797237175240806,-15.57716542387672,-1.6710315995889222,-28.486065209966473
1553.732897712366,-19.302045308165575,-24.56790520241368,-16.057517297957077,-25.55751067275889,-16.704435497745358,-15.339008637897884,-1.751546846654238,-27.094883328583776
1553.6976114928907,-18.4389914216765,-23.551188724759452,-14.832935689380413,-24.573034499389234,-16.60411154798728,-15.092820535777019,-1.8452361640540955,-25.928759459193593
1553.662326876122,-17.71525702192337,-22.6744203063653,-13.743756939092659,-23.72960433949171,-16.500536585528188,-14.84283432484447,-1.9522052102303278,-24.93411490808254
1553.627043861951,-17.104874962469168,-21.911628549478827,-12.76361015953112,-23.001185295553427,-16.397640073914083,-14.592940479106488,-2.072602923309968,-24.075501127429927
1553.591762450268,-16.589291669799636,-21.244253298492957,-11.8735138588683,-22.36916011557394,-16.298954304686685,-14.346631309338754,-2.2066240346709076,-23.328294772875132
1553.5564826409643,-16.15485507520564,-20.65863379637976,-11.059359789736494,-21.819816343603726,-16.20759964250726,-14.106986150695523,-2.3545101400858996,-22.674744205429747
1553.5212044339303,-15.791287609926389,-20.14448188278189,-10.31038122880169,-21.342818396140505,-16.12629836900991,-13.876685145205599,-2.5165495925027397,-22.101676364534185
1553.4859278290573,-15.490714473552936,-19.693910445567052,-9.61817582767466,-20.93023479670422,-16.05740653022183,-13.658041023756379,-2.6930765619495056,-21.599091392115675
1553.450652826236,-15.247022268653437,-19.300792220473877,-8.97605803876666,-20.575895684543433,-16.002955474218897,-13.453040573960973,-2.8844696376654335,-21.15926182237276
1553.415379425357,-15.05542358006628,-18.96032451883205,-8.378616578164761,-20.27495619785306,-15.96469713767364,-13.26338985223943,-3.0911503339450674,-20.776133363177824
1553.3801076263114,-14.912149245594811,-18.668727125037087,-7.821410693457217,-20.023601339741013,-15.944187594100775,-13.090604040973188,-3.3135588017047164,-20.44489078688563
1553.34483742899,-14.814232602813018,-18.42301369659361,-7.300719073029033,-19.818800272048062,-15.942727254622115,-12.935933490248663,-3.552207104187448,-20.161722471444413
1553.309568833284,-14.759386867714833,-18.220875497192047,-6.8134133426362595,-19.658189068325186,-15.96146797407528,-12.800475678927697,-3.807661250589182,-19.923594372856993
1553.274301839084,-14.745888501262492,-18.060569851757666,-6.356842295707626,-19.539968718749858,-16.001475120560343,-12.685243980759019,-4.080514717636393,-19.728070547522872
1553.239036446281,-14.77250493307073,-17.94084415001066,-5.92873702475163,-19.462823174496904,-16.06372801185382,-12.59116391707948,-4.371403969294841,-19.573214030158464
1553.2037726547658,-14.838446615136307,-17.86088797092754,-5.5271449463293365,-19.425869931848652,-16.1491465359695,-12.519099666298292,-4.681010008011162,-19.457501166083382
1553.1685104644296,-14.943337737098561,-17.820303860337525,-5.150378785097043,-19.428629122680256,-16.25861445494198,-12.46987724888086,-5.010060715372127,-19.37975663372049
1553.1332498751633,-15.0872021773934,-17.81909333680677,-4.796976029150537,-19.471007576445384,-16.392999749097505,-12.444304744409928,-5.35933385572177,-19.339103819216728
1553.0979908868578,-15.270462938233557,-17.857656374442385,-4.465665680065962,-19.55329594264559,-16.55317216752937,-12.443189705668157,-5.729660422067889,-19.334926536704415
1553.0627334994037,-15.493954823448755,-17.93680412229054,-4.1553401274878725,-19.67617840495857,-16.740017836129145,-12.467353620216247,-6.121927717558436,-19.366838837336825
1553.0274777126926,-15.758951612904372,-18.05778611461807,-3.865030759264245,-19.84075591533786,-16.95445032411613,-12.51764281947433,-6.5370811581045105,-19.434659958513542
1552.9922235266151,-16.067210609315776,-18.222334848410476,-3.593886512624866,-20.04858535587397,-17.19741695468558,-12.594934619846818,-6.976123214077124,-19.538391400109823
1552.9569709410623,-16.421039371075175,-18.432732542160007,-3.3411550010803577,-20.30173875873675,-17.469898312153603,-12.700136647077683,-7.440107122494632,-19.678192686945135
1552.9217199559253,-16.823391984672064,-18.69190742995584,-3.1061661302434027,-20.6028889201805,-17.77289775587899,-12.834176152825131,-7.930121902210216,-19.854351537416257
1552.886470571095,-17.27800584376597,-19.003570558267263,-2.888318260371811,-20.95543082223335,-18.107416147716012,-12.997974528684026,-8.447263639425096,-20.06724278310632
1552.8512227864624,-17.789595390356972,-19.372409541231452,-2.6870670058818935,-21.3636528787043,-18.47440468886815,-13.192399911930561,-8.992585733516528,-20.317268247921913
1552.8159766019187,-18.364128047555717,-19.80436450420793,-2.501916708810168,-21.83297928392392,-18.874685372864278,-13.418187387829914,-9.567017432984585,-20.604766540634106
1552.7807320173547,-19.00922220483624,-20.307026076738403,-2.3324145145226822,-22.370316696876394,-19.30882357680707,-13.675811308604903,-10.171235031848697,-20.929876835218245
1552.7454890326617,-19.734732502490054,-20.89022068184815,-2.178146843470596,-22.984558945511708,-19.776930116082188,-13.965287051922887,-10.80546292195367,-21.29233359956625
1552.7102476477307,-20.553633593936382,-21.566894300538365,-2.0387379196301727,-23.687339845703,-20.2783601836338,-14.28586963740267,-11.469171811901315,-21.691159395574672
1552.6750078624527,-21.48340075920946,-22.354493084924517,-1.9138499052949611,-24.494192032484964,-20.811264300282666,-14.635604324660981,-12.160629146393616,-22.124210633141406
1552.6397696767187,-22.54826100059075,-23.27721445115321,-1.80318411735932,-25.426402865849454,-21.371934590896355,-15.010672504402516,-12.876244964023263,-22.587519393687923
1552.60453309042,-23.78306588597531,-24.36987991775205,-1.706482768917186,-26.514137411496208,-21.953887678622728,-15.404474170960892,-13.609654423906408,-23.074372453636393
1552.5692981034479,-25.240424591769276,-25.685068141326177,-1.6235306927886575,-27.802031092432685,-22.546656230013866,-15.80641900489688,-14.350508985933914,-23.57409941077851
1552.534064715693,-27.005063414044912,-27.30747441836378,-1.554156556778929,-29.360040728017296,-23.1343708512525,-16.20050776096727,-15.083057909747454,-24.07065151105713
1552.4988329270468,-29.2264528037898,-29.38653770903108,-1.4982331681999992,-31.306877582428072,-23.694471780100837,-16.564043400569886,-15.784859493934242,-24.541310541273383
1552.4636027374002,-32.20720743885905,-32.22484069558676,-1.4556765807291783,-33.86888267516363,-24.19733777576039,-16.86725936450399,-16.426409445452247,-24.95631513111716
1552.4283741466443,-36.72163110222322,-36.596654645010005,-1.4264438537168926,-37.566976578276005,-24.608106138156295,-17.075138910350567,-16.972960308554896,-25.280678354754418
1552.3931471546707,-46.00210337294107,-45.734327560748426,-1.4105291192425382,-44.124814437422266,-24.891896697887606,-17.15263883440523,-17.389745527408984,-25.479409415759097
